"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","blue","frc5310","frc5624","frc4575","68","12","18","None","NotLevel","22","30","Docked","NotLevel","0"
"2","6","red","frc5310","frc8630","frc7414","78","6","24","None","Level","24","44","Park","Level","3"
"3","11","blue","frc6921","frc5310","frc1391","114","19","33","None","NotLevel","34","56","Park","Level","3"
"4","16","red","frc5310","frc486","frc9094","67","12","18","None","NotLevel","14","34","Docked","Level","0"
"5","24","red","frc1647","frc5310","frc484","69","12","30","None","Level","15","29","Docked","NotLevel","2"
"6","27","blue","frc272","frc484","frc5310","106","18","36","None","Level","33","55","Docked","Level","3"
"7","30","red","frc4575","frc5490","frc5310","58","3","9","None","Level","17","39","Docked","Level","0"
"8","38","red","frc4285","frc5457","frc5310","72","7","13","None","Level","22","44","Docked","Level","0"
"9","41","red","frc3314","frc5310","frc316","133","15","36","None","Level","50","72","Docked","Level","4"
"10","47","red","frc321","frc5310","frc8721","74","9","24","None","Level","18","40","Park","Level","1"
"11","51","blue","frc2458","frc5401","frc5310","83","9","27","None","Level","19","41","Park","Level","2"
"12","54","blue","frc5310","frc9014","frc2016","81","3","21","None","Level","13","35","Docked","Level","1"
