"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","blue","frc5401","frc1391","frc9027","109","12","29","None","NotLevel","35","65","Docked","Level","3"
"2","10","blue","frc2607","frc9027","frc486","134","18","35","None","NotLevel","39","69","Docked","Level","4"
"3","14","blue","frc8721","frc272","frc9027","99","12","30","None","Level","29","49","Docked","Level","3"
"4","19","red","frc9027","frc8630","frc5490","61","6","9","None","NotLevel","17","37","Docked","Level","0"
"5","24","blue","frc9014","frc9027","frc5624","55","9","15","None","NotLevel","10","30","Docked","Level","0"
"6","29","red","frc3314","frc4373","frc9027","143","22","40","None","Level","51","73","Docked","Level","4"
"7","34","blue","frc9027","frc9100","frc1647","65","12","18","None","NotLevel","17","37","Park","Level","0"
"8","38","blue","frc321","frc5666","frc9027","114","12","30","None","Level","37","59","Docked","Level","4"
"9","42","red","frc9094","frc9027","frc4285","84","16","30","None","NotLevel","27","29","Docked","NotLevel","0"
"10","45","red","frc9027","frc2016","frc4575","92","6","24","None","Level","33","53","Docked","Level","1"
"11","49","red","frc1647","frc9027","frc6921","85","13","19","None","NotLevel","24","46","Docked","Level","0"
"12","57","red","frc9027","frc7414","frc2458","86","12","30","None","Level","24","46","Docked","Level","1"
