"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc3538","frc3458","frc3357","133","9","30","None","Level","56","78","Park","Level","4"
"2","7","red","frc2405","frc3458","frc4855","31","4","10","None","Level","9","21","Docked","NotLevel","0"
"3","15","red","frc9246","frc2075","frc3458","89","15","29","Docked","NotLevel","32","40","None","NotLevel","3"
"4","21","red","frc5926","frc904","frc3458","34","6","9","None","NotLevel","13","25","Park","Level","0"
"5","30","blue","frc6100","frc3458","frc9223","62","9","21","None","Level","16","36","None","Level","1"
"6","35","blue","frc3458","frc7810","frc6128","77","0","12","None","Level","33","55","None","Level","3"
"7","42","red","frc9225","frc3458","frc6428","32","0","0","None","Level","12","22","Park","Level","0"
"8","48","red","frc6005","frc7054","frc3458","74","9","20","None","NotLevel","12","34","Park","Level","3"
"9","54","red","frc3458","frc5167","frc4337","57","12","24","None","Level","18","28","Park","NotLevel","0"
"10","63","red","frc9248","frc4004","frc3458","44","6","9","None","Level","13","35","Docked","Level","0"
"11","69","blue","frc3458","frc8285","frc4422","76","15","15","None","Level","24","46","None","Level","0"
"12","76","blue","frc3458","frc3572","frc7195","115","7","25","None","Level","48","70","Park","Level","4"
