"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc8285","frc6128","frc7602","63","0","3","None","Level","18","40","Docked","Level","0"
"2","9","red","frc6128","frc9225","frc9223","40","0","0","None","Level","10","40","Park","Level","1"
"3","15","blue","frc6094","frc5167","frc6128","51","6","18","None","Level","16","28","None","Level","0"
"4","24","red","frc9248","frc4956","frc6128","34","6","9","None","Level","5","25","Docked","Level","0"
"5","31","blue","frc6128","frc3357","frc3572","130","16","30","None","NotLevel","53","75","None","Level","4"
"6","35","blue","frc3458","frc7810","frc6128","77","0","12","Docked","Level","33","55","Docked","Level","3"
"7","43","red","frc4004","frc6128","frc5162","44","4","4","None","NotLevel","14","20","Docked","NotLevel","0"
"8","51","blue","frc3538","frc6128","frc141","98","9","27","None","Level","34","56","Docked","Level","1"
"9","55","blue","frc9246","frc2960","frc6128","89","4","25","None","Level","32","54","Docked","Level","3"
"10","60","red","frc6561","frc6128","frc6428","30","6","12","None","NotLevel","8","18","Park","NotLevel","0"
"11","66","blue","frc6128","frc3546","frc6100","115","16","31","None","Level","37","59","None","Level","4"
"12","71","red","frc6128","frc4381","frc7501","110","15","30","None","Level","35","55","Docked","Level","4"
