"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","red","frc9246","frc6087","frc6753","63","3","18","None","Level","18","40","Park","Level","1"
"2","10","blue","frc6963","frc6087","frc5216","89","12","20","None","NotLevel","37","59","Docked","Level","3"
"3","19","red","frc5424","frc6067","frc6087","83","16","25","None","Level","31","53","Park","Level","2"
"4","26","red","frc1322","frc314","frc6087","62","18","24","None","NotLevel","25","33","Park","NotLevel","0"
"5","33","blue","frc6087","frc5193","frc6533","41","9","24","None","Level","13","17","Park","NotLevel","0"
"6","39","blue","frc6087","frc5224","frc6073","71","11","22","None","NotLevel","17","39","None","Level","3"
"7","44","blue","frc8314","frc6087","frc8873","68","18","24","None","Level","17","39","Park","Level","0"
"8","52","red","frc6087","frc5982","frc6102","51","3","15","None","Level","14","36","Park","Level","1"
"9","59","blue","frc6087","frc6071","frc5166","125","16","31","None","Level","47","69","Park","Level","4"
"10","63","blue","frc3770","frc6087","frc5229","72","9","12","None","NotLevel","38","50","Docked","NotLevel","0"
"11","69","red","frc5603","frc8286","frc6087","76","12","18","None","Level","26","48","Park","Level","0"
"12","74","red","frc3536","frc5203","frc6087","106","6","21","None","Level","43","65","Park","Level","3"
