"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","red","frc6073","frc5193","frc5203","46","4","15","None","NotLevel","14","26","Park","Level","0"
"2","13","red","frc5114","frc5509","frc6073","94","9","21","None","Level","36","58","None","Level","1"
"3","20","blue","frc8286","frc6073","frc6071","68","10","24","None","NotLevel","27","39","Park","Level","2"
"4","24","red","frc6533","frc5982","frc6073","67","7","25","None","Level","10","32","Docked","Level","3"
"5","28","blue","frc6073","frc5231","frc5712","95","14","25","None","NotLevel","33","55","Docked","Level","1"
"6","39","blue","frc6087","frc5224","frc6073","71","11","22","Docked","NotLevel","17","39","Docked","Level","3"
"7","43","blue","frc5424","frc6073","frc8517","85","13","31","None","Level","22","44","None","Level","1"
"8","52","blue","frc6073","frc9246","frc3770","89","13","31","Docked","Level","26","48","Park","Level","3"
"9","56","red","frc5216","frc6073","frc314","86","9","23","Docked","NotLevel","21","41","Park","Level","3"
"10","64","red","frc9225","frc6073","frc5603","66","10","13","None","NotLevel","32","38","None","NotLevel","0"
"11","72","blue","frc6073","frc2619","frc5166","98","12","27","None","Level","36","56","Park","Level","3"
"12","78","red","frc6753","frc5504","frc6073","45","6","12","None","NotLevel","23","33","Docked","NotLevel","0"
