"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","blue","frc5166","frc4382","frc3536","105","12","30","Docked","Level","30","50","Docked","Level","3"
"2","10","red","frc6753","frc6533","frc3536","59","9","18","None","Level","19","41","Docked","Level","0"
"3","14","red","frc2619","frc3536","frc6071","69","14","23","None","NotLevel","6","36","Docked","Level","1"
"4","22","blue","frc5712","frc6033","frc3536","112","16","30","None","NotLevel","40","62","Docked","Level","3"
"5","30","red","frc5114","frc5424","frc3536","156","12","30","None","Level","43","65","Park","Level","3"
"6","34","blue","frc314","frc3536","frc5231","93","12","21","None","NotLevel","32","62","Docked","Level","3"
"7","41","blue","frc5193","frc3536","frc3770","68","12","18","None","Level","15","45","Docked","Level","1"
"8","48","blue","frc3536","frc1322","frc6020","119","16","37","Docked","Level","25","47","Docked","Level","3"
"9","54","blue","frc3536","frc5229","frc5517","109","9","30","None","Level","42","64","Docked","Level","3"
"10","65","red","frc3536","frc8314","frc8286","83","18","21","None","Level","30","52","Docked","Level","2"
"11","70","blue","frc8517","frc3536","frc9225","96","9","27","Docked","Level","32","54","Docked","Level","3"
"12","74","red","frc3536","frc5203","frc6087","106","6","21","Docked","Level","43","65","Docked","Level","3"
