"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","7","red","frc5248","frc70","frc6114","90","9","30","None","Level","38","50","Park","Level","0"
"2","12","blue","frc1918","frc5462","frc6114","109","6","24","None","Level","48","70","Park","Level","1"
"3","20","red","frc6114","frc6128","frc5610","66","10","16","None","Level","23","45","Park","Level","1"
"4","25","red","frc6114","frc4395","frc5927","67","6","15","None","Level","30","42","Docked","Level","0"
"5","29","red","frc2959","frc5567","frc6114","74","6","15","None","Level","32","54","Docked","Level","0"
"6","35","blue","frc6114","frc6428","frc27","95","6","27","None","Level","36","48","Docked","Level","1"
"7","42","blue","frc6114","frc6877","frc9206","41","0","3","None","NotLevel","11","33","Park","Level","0"
"8","51","red","frc9248","frc6114","frc5980","49","12","12","None","NotLevel","22","32","Park","NotLevel","0"
"9","55","blue","frc5150","frc6114","frc1025","94","6","24","None","Level","33","55","Park","Level","1"
"10","60","blue","frc4855","frc8612","frc6114","87","6","20","None","NotLevel","25","47","Park","Level","3"
"11","66","red","frc141","frc6114","frc107","90","4","18","None","NotLevel","40","62","Park","Level","3"
"12","72","blue","frc85","frc6114","frc5470","88","6","27","None","Level","36","46","Docked","NotLevel","2"
