"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","red","frc4143","frc5274","frc3572","158","20","41","Docked","Level","57","87","Docked","Level","4"
"2","16","blue","frc11","frc4112","frc5274","122","22","43","Docked","Level","39","59","Docked","Level","1"
"3","36","red","frc7072","frc5274","frc8717","105","8","17","None","Level","43","73","Docked","Level","1"
"4","46","blue","frc6431","frc1466","frc5274","85","10","31","None","Level","26","34","Park","NotLevel","0"
"5","58","red","frc6817","frc5274","frc1501","93","18","24","None","Level","36","44","Park","NotLevel","0"
"6","75","blue","frc5274","frc4145","frc7285","143","10","31","Docked","Level","62","92","Docked","Level","1"
"7","84","blue","frc5274","frc3538","frc8016","148","16","37","Docked","Level","66","86","Docked","Level","2"
"8","99","blue","frc6657","frc1746","frc5274","142","17","38","None","Level","57","79","Docked","Level","4"
"9","112","blue","frc5990","frc2960","frc5274","133","16","37","None","Level","48","66","Docked","NotLevel","1"
"10","126","red","frc5274","frc494","frc5804","169","15","36","None","Level","63","93","Docked","Level","4"
