"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","10","red","frc9062","frc7617","frc9126","106","17","26","None","Level","35","65","Docked","Level","1"
"2","21","red","frc1816","frc7617","frc4145","142","10","31","None","Level","66","86","Docked","Level","4"
"3","31","blue","frc8016","frc7617","frc1757","121","18","39","Docked","Level","44","62","Docked","NotLevel","3"
"4","41","blue","frc8847","frc4522","frc7617","165","26","47","Docked","Level","58","88","Docked","Level","4"
"5","56","blue","frc3932","frc7617","frc4909","168","14","35","None","Level","71","93","Docked","Level","4"
"6","65","red","frc7617","frc4905","frc9140","134","23","44","None","Level","41","55","Docked","NotLevel","1"
"7","85","red","frc1156","frc1538","frc7617","161","22","43","None","Level","63","83","Docked","Level","4"
"8","94","blue","frc7617","frc8015","frc2642","135","10","31","None","Level","59","79","Docked","Level","2"
"9","111","blue","frc1629","frc177","frc7617","170","20","41","None","Level","69","77","Docked","NotLevel","3"
"10","121","red","frc7617","frc900","frc179","159","10","31","None","Level","73","93","Docked","Level","4"
