"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","red","frc4176","frc151","frc8023","67","0","18","Docked","Level","24","34","Docked","NotLevel","2"
"2","13","blue","frc8023","frc4041","frc4909","88","9","30","Docked","Level","37","43","Docked","NotLevel","0"
"3","17","blue","frc8023","frc4169","frc125","116","12","30","None","Level","27","49","Docked","Level","3"
"4","22","blue","frc8023","frc8567","frc246","111","6","24","Docked","Level","40","62","None","Level","3"
"5","29","red","frc2713","frc8023","frc2877","135","12","33","Docked","Level","47","67","Docked","Level","4"
"6","33","red","frc190","frc8023","frc8626","79","4","25","Docked","Level","22","44","Docked","Level","1"
"7","42","blue","frc97","frc5494","frc8023","86","9","27","Docked","Level","26","34","Docked","NotLevel","0"
"8","47","red","frc5000","frc8023","frc3467","158","12","30","None","Level","54","76","Docked","Level","4"
"9","55","blue","frc230","frc5459","frc8023","150","21","39","None","Level","42","64","Docked","Level","4"
"10","60","red","frc8709","frc8023","frc3461","91","13","31","None","Level","23","45","Docked","Level","3"
"11","68","blue","frc8023","frc7822","frc8708","105","7","28","Docked","Level","22","52","Docked","Level","4"
"12","74","red","frc5735","frc238","frc8023","119","7","28","Docked","Level","31","61","None","Level","4"
