"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","red","frc6731","frc6933","frc5494","91","12","30","None","Level","29","51","Park","Level","3"
"2","11","blue","frc5687","frc5494","frc4311","92","16","34","None","Level","35","43","Park","NotLevel","2"
"3","18","red","frc246","frc5494","frc230","122","18","39","Docked","Level","20","32","Docked","NotLevel","2"
"4","23","red","frc237","frc5494","frc4169","69","15","26","None","NotLevel","20","28","Park","NotLevel","0"
"5","28","red","frc5459","frc4041","frc5494","109","18","36","None","Level","38","58","None","Level","3"
"6","38","red","frc2067","frc190","frc5494","92","12","26","None","NotLevel","37","51","Docked","NotLevel","0"
"7","42","blue","frc97","frc5494","frc8023","86","9","27","None","Level","26","34","Park","NotLevel","0"
"8","46","blue","frc2877","frc6201","frc5494","76","15","18","None","Level","34","48","Park","Level","0"
"9","53","blue","frc5494","frc3461","frc7822","90","15","33","None","Level","22","52","Park","Level","1"
"10","63","blue","frc5494","frc8708","frc4176","94","19","40","None","Level","22","44","Park","Level","1"
"11","67","red","frc5494","frc5347","frc1922","71","15","33","None","Level","26","28","Docked","NotLevel","0"
"12","78","red","frc5494","frc4909","frc2713","121","18","36","None","Level","43","65","Park","Level","3"
