"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc3361","frc4505","frc619","17","6","6","None","Level","5","11","None","NotLevel","0"
"2","10","red","frc3136","frc4505","frc1885","31","12","12","None","NotLevel","7","9","None","Level","0"
"3","16","blue","frc4505","frc1086","frc1915","47","6","12","None","Level","5","25","None","Level","0"
"4","23","blue","frc9003","frc4505","frc3373","36","13","13","None","Level","11","23","None","Level","0"
"5","27","red","frc4456","frc5724","frc4505","27","0","6","None","NotLevel","14","16","Park","Level","0"
"6","31","blue","frc4505","frc1629","frc977","79","9","15","None","NotLevel","32","54","None","Level","2"
"7","36","red","frc6802","frc2363","frc4505","103","16","27","None","NotLevel","39","61","Docked","Level","3"
"8","43","blue","frc6504","frc4505","frc9033","47","0","3","None","Level","27","39","Docked","Level","0"
"9","46","blue","frc6194","frc122","frc4505","67","9","15","None","NotLevel","20","42","None","Level","2"
"10","52","red","frc4505","frc623","frc8230","71","0","15","None","Level","16","46","None","Level","3"
"11","60","blue","frc8592","frc404","frc4505","72","15","18","None","NotLevel","29","49","None","Level","0"
"12","65","red","frc4505","frc9235","frc422","73","15","30","None","Level","25","33","None","NotLevel","2"
