"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","red","frc404","frc3939","frc623","77","12","27","None","Level","5","25","Park","Level","1"
"2","9","red","frc540","frc404","frc3373","35","4","4","None","Level","14","26","None","Level","1"
"3","14","blue","frc404","frc1731","frc3361","111","12","27","None","Level","35","47","None","Level","2"
"4","18","blue","frc8230","frc6504","frc404","59","6","20","None","NotLevel","19","39","Park","Level","1"
"5","24","red","frc404","frc401","frc2363","130","12","30","None","Level","55","75","None","Level","4"
"6","33","red","frc1262","frc1086","frc404","38","3","9","None","Level","14","24","None","Level","0"
"7","36","blue","frc9003","frc404","frc9033","36","6","9","None","Level","16","22","None","NotLevel","0"
"8","45","red","frc346","frc404","frc9235","96","6","24","Docked","Level","20","40","Park","Level","3"
"9","49","blue","frc122","frc977","frc404","66","10","19","None","Level","20","32","Park","Level","0"
"10","57","red","frc404","frc1885","frc2106","83","12","27","None","Level","19","41","None","Level","1"
"11","60","blue","frc8592","frc404","frc4505","72","15","18","None","NotLevel","29","49","None","Level","0"
"12","64","blue","frc619","frc1629","frc404","89","9","23","None","NotLevel","29","51","Park","Level","3"
