"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","red","frc71","frc8116","frc461","133","16","34","None","Level","52","74","Park","Level","2"
"2","11","red","frc461","frc5010","frc3176","158","12","29","None","NotLevel","72","94","Docked","Level","4"
"3","15","red","frc5188","frc461","frc1741","150","21","42","Docked","Level","53","83","Park","Level","2"
"4","22","red","frc461","frc7657","frc868","140","18","35","None","NotLevel","50","80","Docked","Level","2"
"5","25","red","frc461","frc7457","frc3487","162","21","42","None","Level","63","85","Docked","Level","4"
"6","32","blue","frc1024","frc461","frc7617","164","15","36","Docked","Level","66","88","Park","Level","4"
"7","36","blue","frc4926","frc461","frc3940","147","18","39","None","Level","65","73","Docked","NotLevel","1"
"8","41","blue","frc461","frc1555","frc6956","146","16","37","Docked","Level","50","72","Park","Level","3"
"9","47","blue","frc292","frc3947","frc461","135","16","37","Docked","Level","55","73","Park","NotLevel","2"
"10","51","red","frc3147","frc4272","frc461","163","26","47","None","Level","59","81","Docked","Level","4"
"11","55","blue","frc6498","frc461","frc3494","154","10","31","None","Level","66","88","Park","Level","4"
"12","60","red","frc135","frc1646","frc461","147","15","33","None","Level","62","84","Docked","Level","2"
