"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","red","frc1555","frc1501","frc829","127","16","25","None","NotLevel","52","82","Docked","Level","4"
"2","9","blue","frc3147","frc5188","frc1555","121","10","28","None","Level","43","73","Docked","Level","1"
"3","14","red","frc135","frc6498","frc1555","132","16","34","None","Level","51","73","Docked","Level","4"
"4","17","blue","frc3947","frc5484","frc1555","114","16","34","None","Level","35","65","Docked","Level","1"
"5","24","blue","frc1646","frc1555","frc5010","127","16","34","None","Level","43","73","Docked","Level","2"
"6","32","red","frc1555","frc234","frc4926","86","16","34","None","Level","26","32","Docked","NotLevel","0"
"7","35","red","frc328","frc1555","frc3176","110","7","13","None","NotLevel","37","67","Docked","Level","2"
"8","41","blue","frc461","frc1555","frc6956","146","16","37","None","Level","50","72","Docked","Level","3"
"9","46","red","frc3487","frc4272","frc1555","147","24","42","None","Level","53","75","Docked","Level","4"
"10","52","blue","frc7657","frc1555","frc292","110","16","30","None","NotLevel","52","60","Docked","NotLevel","1"
"11","57","blue","frc1555","frc7457","frc1741","133","16","25","None","NotLevel","53","83","Docked","Level","2"
"12","64","red","frc1555","frc7454","frc1024","144","16","37","None","Level","47","77","Docked","Level","2"
