"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc6838","frc6232","frc7296","46","12","15","None","NotLevel","20","26","Park","NotLevel","2"
"2","11","red","frc9025","frc6838","frc7086","100","12","27","Docked","Level","36","58","Docked","Level","3"
"3","17","blue","frc7439","frc6838","frc6989","82","12","15","None","NotLevel","30","52","Park","Level","2"
"4","25","blue","frc9024","frc5773","frc6838","65","6","12","None","NotLevel","18","26","Docked","NotLevel","2"
"5","33","blue","frc6838","frc8780","frc9233","54","6","9","None","Level","18","30","Docked","Level","2"
"6","43","blue","frc6014","frc8261","frc6838","80","12","23","Docked","NotLevel","25","47","Park","Level","1"
"7","49","red","frc8158","frc8092","frc6838","79","6","20","Docked","NotLevel","24","44","Park","Level","3"
"8","56","red","frc8759","frc6838","frc8754","101","9","20","Docked","NotLevel","34","56","Park","Level","3"
"9","62","blue","frc6838","frc7035","frc8859","90","10","24","Docked","NotLevel","29","51","Docked","Level","3"
"10","68","blue","frc7201","frc6838","frc9093","88","9","20","Docked","NotLevel","31","53","Park","Level","3"
