"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc8058","frc7201","frc9024","19","4","4","None","Level","11","15","Park","NotLevel","0"
"2","8","blue","frc9093","frc9024","frc8084","49","7","10","None","NotLevel","20","34","Docked","NotLevel","0"
"3","16","blue","frc9024","frc8743","frc8747","39","7","13","None","NotLevel","15","21","Park","NotLevel","2"
"4","25","blue","frc9024","frc5773","frc6838","65","6","12","None","NotLevel","18","26","Docked","NotLevel","2"
"5","32","blue","frc7758","frc9024","frc7672","60","16","19","None","NotLevel","25","31","Docked","NotLevel","2"
"6","38","red","frc9024","frc7444","frc8261","90","6","12","None","NotLevel","41","63","Docked","Level","2"
"7","47","blue","frc8151","frc9024","frc9132","55","4","7","None","Level","16","38","Park","Level","2"
"8","53","red","frc6989","frc6985","frc9024","86","10","28","None","Level","26","48","Docked","Level","3"
"9","61","red","frc9001","frc8780","frc9024","76","10","28","None","Level","16","38","Park","Level","3"
"10","68","red","frc9024","frc8795","frc9233","72","4","22","Docked","Level","18","40","Docked","Level","1"
