"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","blue","frc3506","frc3196","frc9298","56","6","18","None","Level","18","38","None","Level","3"
"2","10","red","frc6502","frc9298","frc8429","54","10","13","None","Level","16","36","None","Level","0"
"3","13","blue","frc3196","frc9298","frc9005","28","0","0","None","Level","10","18","Park","NotLevel","0"
"4","17","red","frc7890","frc9298","frc6729","56","6","18","None","Level","22","28","None","NotLevel","1"
"5","22","blue","frc9298","frc6004","frc587","89","9","24","None","Level","30","50","Park","Level","3"
"6","28","red","frc5727","frc6932","frc9298","9","0","3","None","Level","4","6","Park","Level","0"
"7","32","red","frc9298","frc900","frc4795","89","12","27","None","Level","30","52","None","Level","3"
"8","35","blue","frc9298","frc2642","frc8833","49","3","15","None","Level","25","29","None","NotLevel","0"
"9","41","red","frc9150","frc9298","frc4561","70","6","21","None","Level","17","39","None","Level","3"
"10","45","blue","frc1533","frc1225","frc9298","30","3","3","None","Level","7","27","None","Level","0"
"11","53","red","frc9000","frc6502","frc9298","55","10","13","None","Level","20","32","Park","NotLevel","0"
"12","58","red","frc9298","frc8429","frc5679","53","6","9","None","Level","22","44","None","Level","0"
