"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc8090","frc6502","frc1533","36","9","12","None","Level","22","24","Park","NotLevel","0"
"2","8","blue","frc1533","frc9150","frc7890","81","12","24","None","Level","22","42","Docked","Level","1"
"3","15","red","frc8727","frc9000","frc1533","51","6","6","None","Level","18","40","Docked","Level","0"
"4","18","blue","frc1533","frc4935","frc3506","83","0","0","None","Level","33","53","Docked","Level","2"
"5","23","red","frc6639","frc1533","frc3196","57","6","17","Docked","NotLevel","13","35","Docked","Level","1"
"6","27","blue","frc2642","frc1533","frc6502","71","0","18","Docked","Level","23","53","Docked","Level","1"
"7","32","blue","frc9005","frc1533","frc8429","63","6","18","Docked","Level","18","40","Docked","Level","1"
"8","38","red","frc1533","frc5511","frc5727","52","6","21","Docked","Level","9","21","Docked","Level","0"
"9","42","red","frc6932","frc8833","frc1533","27","0","3","None","NotLevel","10","24","Park","NotLevel","0"
"10","45","blue","frc1533","frc1225","frc9298","30","3","3","None","Level","7","27","Docked","Level","0"
"11","49","blue","frc4290","frc1533","frc5679","75","6","15","None","NotLevel","20","50","Docked","Level","1"
"12","55","red","frc6729","frc900","frc1533","89","12","30","None","Level","29","49","Docked","Level","1"
