"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc6556","frc1023","frc302","104","9","24","None","Level","45","65","Park","Level","3"
"2","9","blue","frc6556","frc9312","frc7656","69","3","6","None","Level","26","48","Park","Level","0"
"3","19","red","frc6861","frc6556","frc6570","47","0","12","None","Level","20","30","Park","NotLevel","2"
"4","24","red","frc8522","frc6556","frc5066","66","6","21","None","Level","23","45","Docked","Level","1"
"5","29","blue","frc7221","frc5084","frc6556","37","6","9","None","Level","14","28","Park","Level","0"
"6","33","red","frc6556","frc2611","frc4381","103","15","33","None","Level","28","50","Docked","Level","3"
"7","39","red","frc5676","frc5205","frc6556","50","6","6","None","Level","17","39","Docked","Level","2"
"8","49","blue","frc3656","frc8373","frc6556","65","6","21","None","Level","17","39","Docked","Level","1"
"9","57","blue","frc7197","frc6150","frc6556","75","3","18","None","Level","25","47","Park","Level","1"
"10","63","red","frc6556","frc4216","frc7501","67","9","24","None","Level","16","38","Park","Level","1"
"11","67","red","frc9183","frc6556","frc9209","39","0","3","None","Level","6","36","Park","Level","1"
"12","73","blue","frc8300","frc6556","frc4453","48","6","12","None","Level","6","36","Docked","Level","1"
