"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc9209","frc7166","frc4422","100","10","28","None","Level","35","57","Docked","Level","3"
"2","9","red","frc5084","frc302","frc7166","103","16","34","None","Level","37","59","Docked","Level","3"
"3","14","red","frc7501","frc7166","frc2834","69","4","22","None","Level","20","42","Docked","Level","2"
"4","25","red","frc7660","frc4216","frc7166","88","10","31","None","Level","25","47","Docked","Level","3"
"5","30","red","frc7166","frc7197","frc8297","69","4","19","None","Level","23","45","Docked","Level","1"
"6","34","blue","frc7166","frc7656","frc9210","43","3","3","None","NotLevel","18","40","Docked","Level","2"
"7","39","blue","frc5559","frc7166","frc9183","32","7","13","None","Level","0","14","None","NotLevel","0"
"8","47","blue","frc5090","frc7166","frc1023","111","9","27","None","Level","46","64","Docked","NotLevel","3"
"9","51","red","frc6150","frc2611","frc7166","65","6","24","None","Level","19","31","Docked","Level","0"
"10","60","blue","frc7166","frc5066","frc8373","94","13","28","None","Level","24","46","Docked","Level","2"
"11","68","blue","frc7166","frc4453","frc9312","95","9","26","None","NotLevel","45","59","Docked","NotLevel","2"
"12","72","red","frc1502","frc8423","frc7166","51","4","7","None","NotLevel","20","34","Docked","NotLevel","0"
