"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","red","frc4048","frc6933","frc88","159","24","42","None","Level","52","82","Docked","Level","4"
"2","14","red","frc6933","frc6328","frc1153","151","37","58","Docked","Level","52","58","None","NotLevel","3"
"3","23","red","frc571","frc6933","frc501","93","15","33","None","Level","32","40","Park","NotLevel","1"
"4","30","blue","frc230","frc8046","frc6933","154","21","42","Docked","Level","55","77","Park","Level","4"
"5","38","blue","frc6933","frc2713","frc166","99","18","27","None","Level","47","57","Docked","NotLevel","0"
"6","43","blue","frc8023","frc58","frc6933","128","9","30","None","Level","51","73","Docked","Level","2"
"7","50","blue","frc6933","frc1757","frc138","142","22","43","Docked","Level","52","74","Docked","Level","4"
"8","60","blue","frc6933","frc1922","frc178","142","16","37","Docked","Level","53","75","Docked","Level","2"
"9","65","red","frc61","frc176","frc6933","143","25","34","None","Level","49","79","Docked","Level","2"
"10","75","blue","frc467","frc6933","frc2067","144","18","35","Docked","NotLevel","54","84","None","Level","2"
"11","81","red","frc4906","frc6933","frc1058","124","21","27","None","NotLevel","47","77","Park","Level","2"
"12","86","blue","frc2342","frc1735","frc6933","129","18","39","Docked","Level","47","65","Park","NotLevel","2"
