"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc8046","frc467","frc716","136","15","36","None","Level","53","75","Docked","Level","4"
"2","12","red","frc716","frc166","frc178","146","18","36","None","Level","43","63","Docked","Level","4"
"3","22","blue","frc716","frc131","frc230","109","24","38","None","NotLevel","31","51","Park","Level","2"
"4","29","red","frc716","frc9055","frc58","94","15","36","None","Level","13","43","Docked","Level","1"
"5","34","blue","frc246","frc4909","frc716","134","12","30","None","Level","49","79","None","Level","4"
"6","40","blue","frc716","frc138","frc2067","131","18","27","None","Level","49","79","None","Level","2"
"7","49","blue","frc1768","frc88","frc716","137","16","37","None","Level","53","75","None","Level","2"
"8","56","red","frc95","frc716","frc8567","153","18","39","None","Level","59","89","Docked","Level","2"
"9","62","blue","frc2423","frc716","frc175","86","4","22","None","Level","29","49","Docked","Level","1"
"10","71","red","frc4041","frc1699","frc716","110","24","45","None","Level","30","50","Docked","Level","1"
"11","79","blue","frc571","frc716","frc176","134","15","33","None","Level","51","71","Park","Level","2"
"12","84","red","frc1153","frc716","frc3467","138","12","26","None","NotLevel","57","87","Docked","Level","4"
