"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","red","frc4418","frc8069","frc4256","46","3","18","Docked","Level","24","28","Park","NotLevel","0"
"2","11","red","frc4256","frc5583","frc1706","93","9","27","None","Level","34","46","Docked","NotLevel","2"
"3","16","red","frc6391","frc4256","frc6823","82","12","15","None","NotLevel","37","57","Docked","Level","2"
"4","26","red","frc4256","frc9031","frc2408","81","3","15","None","Level","24","44","Docked","Level","3"
"5","31","blue","frc4256","frc1178","frc4143","101","10","28","None","Level","41","63","Docked","Level","3"
"6","36","blue","frc1208","frc5176","frc4256","74","6","23","None","NotLevel","24","46","Docked","Level","3"
"7","44","red","frc1756","frc4256","frc1982","112","12","29","None","NotLevel","50","58","Docked","NotLevel","1"
"8","51","blue","frc4500","frc2062","frc4256","107","7","25","Docked","Level","35","57","Park","Level","3"
"9","59","blue","frc967","frc4256","frc7747","109","6","24","Docked","Level","50","70","Docked","Level","3"
"10","67","red","frc4256","frc6420","frc4330","101","9","30","Docked","Level","34","56","Docked","Level","3"
"11","72","blue","frc7117","frc7472","frc4256","75","6","24","Docked","Level","24","46","Docked","Level","1"
