"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","7","red","frc8077","frc931","frc4143","107","12","23","None","NotLevel","37","59","Docked","Level","4"
"2","13","blue","frc3792","frc1982","frc931","62","12","29","None","NotLevel","21","33","Park","Level","2"
"3","21","blue","frc6420","frc4232","frc931","63","6","9","None","Level","30","44","Docked","Level","0"
"4","29","blue","frc5176","frc931","frc3397","39","12","15","None","NotLevel","12","24","None","Level","0"
"5","34","blue","frc1339","frc931","frc6391","128","18","36","None","Level","45","67","Docked","Level","4"
"6","43","red","frc931","frc7117","frc4931","49","12","18","None","Level","9","31","Docked","Level","0"
"7","49","blue","frc931","frc4418","frc6823","70","12","15","None","NotLevel","23","45","Docked","Level","2"
"8","56","red","frc1259","frc1208","frc931","94","16","34","None","Level","28","50","Docked","Level","3"
"9","61","red","frc7452","frc931","frc4330","84","12","30","None","Level","22","44","Docked","Level","1"
"10","66","red","frc1706","frc9031","frc931","121","9","27","None","Level","54","74","Park","Level","3"
"11","76","red","frc931","frc1288","frc706","110","9","24","None","Level","44","66","Docked","Level","3"
