"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc27","frc1208","frc3539","63","6","12","None","Level","27","41","Docked","NotLevel","0"
"2","10","red","frc7848","frc27","frc4645","103","12","15","None","NotLevel","48","68","Docked","Level","3"
"3","15","blue","frc5442","frc27","frc6237","153","18","36","Docked","Level","53","75","Park","Level","4"
"4","18","blue","frc27","frc2039","frc6317","95","0","14","Docked","NotLevel","34","56","Park","Level","3"
"5","25","blue","frc27","frc1756","frc2022","118","18","36","Docked","Level","40","62","Docked","Level","4"
"6","29","blue","frc5801","frc3695","frc27","130","16","37","Docked","Level","41","63","Docked","Level","4"
"7","34","red","frc4314","frc234","frc27","160","12","30","Docked","Level","49","71","Docked","Level","4"
"8","38","blue","frc4655","frc27","frc4096","114","18","39","Docked","Level","35","55","Docked","Level","1"
"9","43","red","frc648","frc4187","frc27","96","9","30","Docked","Level","26","46","Docked","Level","4"
"10","49","red","frc2169","frc27","frc5484","112","15","33","None","Level","37","59","Docked","Level","4"
"11","54","blue","frc4213","frc2040","frc27","102","12","33","Docked","Level","24","54","Park","Level","1"
"12","62","red","frc27","frc6651","frc2481","107","20","41","Docked","Level","31","51","Park","Level","3"
