"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc27","frc1208","frc3539","63","6","12","None","Level","27","41","Park","NotLevel","0"
"2","7","red","frc1208","frc5847","frc6237","60","13","19","None","Level","25","31","None","NotLevel","0"
"3","13","red","frc5484","frc1208","frc4655","75","12","27","None","Level","30","38","Docked","NotLevel","2"
"4","21","red","frc234","frc2169","frc1208","108","12","30","None","Level","38","58","Park","Level","4"
"5","25","red","frc2481","frc1208","frc5801","70","15","21","None","NotLevel","17","39","Docked","Level","0"
"6","28","blue","frc4645","frc6651","frc1208","63","10","16","None","Level","20","42","Docked","Level","0"
"7","33","blue","frc1208","frc4143","frc1756","167","18","39","None","Level","64","86","Docked","Level","4"
"8","41","red","frc1208","frc6317","frc4314","64","0","15","Docked","Level","17","39","Park","Level","1"
"9","48","blue","frc1208","frc648","frc7848","64","4","4","None","NotLevel","6","26","Park","Level","0"
"10","51","blue","frc4187","frc5442","frc1208","80","13","28","Docked","Level","27","37","None","NotLevel","0"
"11","55","blue","frc2704","frc1208","frc2080","92","3","18","Docked","Level","37","59","Docked","Level","1"
"12","59","blue","frc7417","frc5653","frc1208","83","0","15","Docked","Level","26","48","Park","Level","1"
