"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","red","frc1279","frc2600","frc75","88","12","29","None","NotLevel","27","49","Docked","Level","1"
"2","9","blue","frc1279","frc4361","frc41","81","18","21","None","NotLevel","39","45","Docked","NotLevel","0"
"3","17","blue","frc8706","frc1279","frc2070","86","12","21","None","Level","28","50","Docked","Level","2"
"4","20","blue","frc204","frc5438","frc1279","76","12","21","None","Level","31","45","Park","Level","2"
"5","25","red","frc1279","frc2554","frc1672","85","16","25","None","NotLevel","38","40","Park","NotLevel","0"
"6","30","red","frc293","frc1279","frc1626","110","6","27","None","Level","39","53","Docked","NotLevel","2"
"7","38","blue","frc8513","frc1279","frc5992","111","12","30","None","Level","44","66","Docked","Level","3"
"8","41","blue","frc3340","frc8075","frc1279","86","9","18","None","Level","31","53","Docked","Level","1"
"9","47","red","frc1989","frc1279","frc25","114","3","18","None","Level","51","71","Docked","Level","4"
"10","54","blue","frc1279","frc3637","frc3515","94","16","25","None","Level","41","49","Docked","NotLevel","3"
"11","61","red","frc2495","frc8588","frc1279","103","13","28","None","Level","40","60","Docked","Level","3"
"12","66","red","frc1923","frc6897","frc1279","153","8","22","None","NotLevel","64","84","Park","Level","4"
