"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc752","frc204","frc8588","26","3","6","None","Level","6","20","Docked","Level","0"
"2","12","red","frc1089","frc752","frc3637","63","6","9","None","Level","32","44","Park","NotLevel","1"
"3","16","blue","frc2495","frc8075","frc752","78","6","21","None","Level","25","47","None","Level","1"
"4","22","red","frc7587","frc752","frc75","105","12","33","None","Level","28","40","None","NotLevel","2"
"5","25","blue","frc6860","frc25","frc752","101","12","30","None","Level","34","46","Docked","NotLevel","3"
"6","31","red","frc752","frc1257","frc4750","60","8","17","None","NotLevel","18","28","None","NotLevel","0"
"7","37","red","frc2577","frc6016","frc752","50","0","15","None","Level","23","35","Docked","NotLevel","0"
"8","45","red","frc752","frc1672","frc3340","67","7","21","None","NotLevel","14","36","None","Level","1"
"9","48","red","frc752","frc41","frc5438","86","12","15","None","Level","34","56","Docked","Level","2"
"10","53","blue","frc8706","frc752","frc1403","42","9","12","None","NotLevel","5","25","Park","Level","0"
"11","60","blue","frc3515","frc752","frc1626","89","9","27","None","Level","6","28","None","Level","1"
"12","65","blue","frc2554","frc2070","frc752","33","6","12","None","Level","6","16","None","Level","0"
