"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc25","frc2495","frc1672","105","15","24","None","Level","47","61","Park","NotLevel","1"
"2","7","red","frc1672","frc5438","frc8714","66","14","20","None","NotLevel","26","36","Park","NotLevel","2"
"3","13","red","frc1672","frc5992","frc6897","92","16","22","None","Level","28","50","None","Level","2"
"4","18","blue","frc1626","frc1257","frc1672","67","8","14","None","NotLevel","16","38","None","Level","1"
"5","25","red","frc1279","frc2554","frc1672","85","16","25","None","NotLevel","38","40","Docked","NotLevel","0"
"6","35","blue","frc1403","frc1672","frc3515","91","14","25","Docked","NotLevel","44","46","Docked","NotLevel","2"
"7","40","blue","frc1672","frc8588","frc293","70","7","13","None","Level","25","47","Docked","Level","0"
"8","45","red","frc752","frc1672","frc3340","67","7","21","Docked","NotLevel","14","36","Docked","Level","1"
"9","49","red","frc1672","frc6860","frc3637","67","10","13","None","NotLevel","22","44","Park","Level","0"
"10","58","blue","frc4361","frc6016","frc1672","91","10","31","None","Level","32","40","Park","NotLevel","2"
"11","64","blue","frc8075","frc1672","frc7587","86","10","31","None","Level","26","40","None","NotLevel","2"
"12","69","blue","frc2600","frc1672","frc2577","83","4","18","None","NotLevel","23","45","None","Level","1"
