"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc2881","frc7119","frc8556","46","6","17","None","NotLevel","12","24","Park","Level","0"
"2","12","blue","frc4734","frc8556","frc624","69","6","18","None","Level","24","46","Park","Level","3"
"3","17","blue","frc3029","frc8556","frc1477","82","6","21","None","Level","29","51","Park","Level","3"
"4","24","red","frc6180","frc3743","frc8556","45","0","6","None","Level","8","22","Park","Level","2"
"5","32","red","frc8556","frc1164","frc4328","49","0","15","None","Level","14","34","Docked","Level","1"
"6","36","blue","frc8556","frc6800","frc2950","54","6","21","None","Level","24","28","Docked","NotLevel","0"
"7","47","red","frc8556","frc4610","frc3847","99","6","20","None","NotLevel","34","54","Park","Level","3"
"8","54","blue","frc3545","frc9128","frc8556","66","9","27","None","Level","14","34","Park","Level","1"
"9","58","blue","frc8556","frc6672","frc7540","99","6","21","None","Level","41","63","Park","Level","3"
"10","63","red","frc8408","frc5052","frc8556","40","6","12","None","Level","12","18","Park","NotLevel","2"
"11","72","red","frc2848","frc8556","frc2158","83","9","15","None","Level","36","58","Park","Level","2"
"12","81","blue","frc2789","frc8556","frc9054","51","3","6","None","Level","8","30","Park","Level","2"
