"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc1334","frc5870","frc6864","65","11","17","None","NotLevel","18","48","Docked","Level","1"
"2","11","red","frc8729","frc7757","frc1334","83","16","22","None","Level","21","51","Docked","Level","1"
"3","19","blue","frc1334","frc610","frc4920","146","22","43","None","Level","48","78","Docked","Level","3"
"4","23","blue","frc1114","frc4039","frc1334","143","20","38","None","Level","55","75","Docked","Level","4"
"5","32","red","frc2609","frc4907","frc1334","139","22","43","None","Level","49","71","None","Level","4"
"6","38","blue","frc1334","frc7690","frc6987","96","10","28","Docked","Level","36","58","Docked","Level","1"
"7","45","blue","frc6854","frc6378","frc1334","65","13","16","None","NotLevel","14","34","Docked","Level","0"
"8","50","red","frc7476","frc1334","frc2386","76","10","25","None","Level","21","41","Docked","Level","1"
"9","56","red","frc4343","frc1334","frc5036","125","12","30","None","Level","45","75","Docked","Level","4"
"10","62","red","frc7722","frc1334","frc5596","89","11","32","None","Level","22","42","Docked","Level","1"
"11","69","red","frc1334","frc4917","frc5885","117","16","34","Docked","Level","36","58","Docked","Level","3"
"12","76","blue","frc2706","frc1334","frc4678","143","26","44","Docked","Level","52","74","Docked","Level","4"
