"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc5672","frc1114","frc4152","96","12","27","None","Level","29","59","Docked","Level","1"
"2","7","blue","frc7757","frc7659","frc4152","89","15","27","Docked","Level","25","47","Docked","Level","3"
"3","11","red","frc4152","frc7690","frc2935","70","10","25","Docked","Level","23","45","Docked","Level","1"
"4","15","red","frc7690","frc4152","frc781","70","12","30","Docked","Level","27","35","Docked","NotLevel","2"
"5","21","blue","frc5031","frc4152","frc3739","92","6","21","Docked","Level","31","61","Park","Level","3"
"6","24","blue","frc4152","frc9098","frc4069","108","10","28","Docked","Level","41","55","Docked","NotLevel","2"
"7","30","red","frc4152","frc1241","frc6864","79","6","18","Docked","Level","34","56","Docked","Level","1"
"8","36","red","frc5672","frc1285","frc4152","92","12","18","None","Level","30","52","None","Level","0"
"9","40","red","frc4976","frc4152","frc865","77","12","23","None","NotLevel","34","44","Docked","NotLevel","2"
"10","44","blue","frc3543","frc4152","frc6859","75","6","21","Docked","Level","29","49","Docked","Level","1"
"11","48","blue","frc5885","frc4903","frc4152","72","9","24","None","Level","23","43","Docked","Level","1"
"12","53","blue","frc4152","frc4039","frc3161","150","20","38","None","Level","60","82","Docked","Level","4"
