"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc7659","frc3543","frc865","50","6","12","None","Level","3","11","Docked","NotLevel","0"
"2","9","red","frc3739","frc865","frc4039","82","6","21","None","Level","29","51","Park","Level","1"
"3","14","red","frc4039","frc4069","frc865","105","6","21","None","Level","37","59","Docked","Level","3"
"4","18","blue","frc5031","frc1114","frc865","95","6","21","None","Level","24","54","Docked","Level","3"
"5","21","red","frc865","frc4920","frc4903","90","6","20","None","NotLevel","38","60","Docked","Level","1"
"6","28","blue","frc7690","frc865","frc8731","39","6","9","None","Level","6","20","None","NotLevel","0"
"7","32","red","frc865","frc3161","frc9098","92","4","7","None","Level","38","60","Park","Level","3"
"8","37","blue","frc6859","frc865","frc7757","35","6","9","None","Level","6","26","Docked","Level","0"
"9","40","red","frc4976","frc4152","frc865","77","12","23","None","NotLevel","34","44","Docked","NotLevel","2"
"10","47","blue","frc865","frc7200","frc1360","60","6","9","None","Level","19","41","Park","Level","0"
"11","51","blue","frc865","frc781","frc1325","59","9","15","None","NotLevel","24","34","Docked","Level","0"
"12","55","blue","frc5885","frc865","frc4920","75","9","20","None","NotLevel","18","40","Docked","Level","1"
