"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","blue","frc6072","frc3309","frc9271","39","3","9","None","Level","13","25","Docked","Level","0"
"2","13","blue","frc6072","frc3476","frc4014","91","12","23","None","NotLevel","23","43","Docked","Level","4"
"3","23","red","frc987","frc5805","frc6072","91","12","27","None","Level","24","44","Docked","Level","1"
"4","29","red","frc6072","frc5857","frc3020","27","7","10","None","Level","11","17","Docked","NotLevel","0"
"5","39","blue","frc7042","frc6072","frc1661","44","8","23","None","Level","9","21","Docked","NotLevel","0"
"6","46","red","frc6695","frc5199","frc6072","97","9","24","None","Level","28","58","Docked","Level","3"
"7","51","red","frc867","frc3295","frc6072","39","4","4","None","Level","0","30","Docked","Level","1"
"8","57","blue","frc6072","frc3882","frc7447","62","12","15","None","NotLevel","7","37","Docked","Level","1"
"9","66","red","frc5025","frc6072","frc7137","77","7","22","None","Level","23","45","Docked","Level","3"
"10","75","blue","frc1160","frc6072","frc968","83","12","27","None","Level","21","41","Docked","Level","3"
