"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","8","blue","frc4183","frc5805","frc4276","69","6","9","None","Level","18","38","None","Level","2"
"2","15","blue","frc5805","frc8521","frc3501","49","0","15","None","Level","10","24","None","NotLevel","2"
"3","23","red","frc987","frc5805","frc6072","91","12","27","None","Level","24","44","None","Level","1"
"4","31","red","frc5805","frc4123","frc4619","43","6","21","None","Level","0","12","None","Level","0"
"5","37","red","frc4079","frc6499","frc5805","42","0","15","None","Level","17","27","None","Level","0"
"6","42","blue","frc5805","frc7137","frc5857","62","0","11","None","NotLevel","16","36","Docked","Level","1"
"7","49","blue","frc3309","frc5805","frc2637","40","3","9","None","Level","6","6","Docked","NotLevel","0"
"8","61","blue","frc5137","frc1538","frc5805","80","6","24","None","Level","41","41","None","NotLevel","0"
"9","71","red","frc6220","frc5805","frc5199","127","12","18","None","NotLevel","39","69","None","Level","3"
"10","79","red","frc3295","frc4019","frc5805","38","3","6","None","Level","7","27","None","Level","0"
