"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","7","blue","frc2367","frc4255","frc8805","137","15","33","None","Level","47","69","Docked","Level","4"
"2","13","blue","frc8805","frc852","frc8840","100","12","18","None","NotLevel","37","67","Park","Level","1"
"3","21","blue","frc4171","frc1351","frc8805","100","13","28","None","Level","35","57","Park","Level","3"
"4","33","red","frc8805","frc3257","frc8521","57","0","3","None","NotLevel","38","44","Docked","NotLevel","0"
"5","43","blue","frc2473","frc2643","frc8805","81","6","27","None","Level","12","34","Park","Level","1"
"6","53","red","frc8805","frc751","frc5027","52","3","6","None","Level","14","36","Docked","Level","0"
"7","66","red","frc3256","frc4010","frc8805","90","9","23","None","NotLevel","32","52","Docked","Level","1"
"8","74","blue","frc3669","frc8805","frc2489","81","13","27","None","NotLevel","37","39","Docked","NotLevel","0"
"9","83","red","frc3482","frc8805","frc9143","85","13","31","None","Level","22","44","Park","Level","1"
"10","89","blue","frc8852","frc8805","frc6238","89","10","25","None","Level","24","44","Park","Level","3"
