"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","blue","frc199","frc8840","frc6418","100","12","30","Docked","Level","38","50","Docked","NotLevel","0"
"2","11","blue","frc2643","frc199","frc2854","115","14","20","None","Level","40","70","Docked","Level","2"
"3","21","red","frc766","frc199","frc8262","90","13","16","None","Level","29","49","Docked","Level","0"
"4","32","red","frc2473","frc4904","frc199","101","12","26","None","NotLevel","35","55","Docked","Level","1"
"5","41","red","frc199","frc6390","frc852","119","21","32","None","NotLevel","37","67","Docked","Level","2"
"6","52","blue","frc5985","frc199","frc1967","101","15","33","None","Level","28","48","Docked","Level","1"
"7","60","red","frc972","frc199","frc2489","128","12","33","None","Level","45","65","Docked","Level","2"
"8","71","blue","frc8521","frc4255","frc199","123","13","31","None","Level","43","65","Docked","Level","3"
"9","81","blue","frc2035","frc5027","frc199","85","6","21","None","Level","19","39","Docked","Level","1"
"10","89","red","frc199","frc841","frc4973","69","9","24","None","Level","18","20","Docked","Level","0"
