"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","7","red","frc8397","frc7809","frc6090","82","10","25","None","Level","25","47","Park","Level","1"
"2","11","red","frc216","frc9222","frc7809","46","10","13","None","Level","17","23","Park","NotLevel","1"
"3","19","red","frc2771","frc5260","frc7809","88","3","21","None","Level","25","47","Docked","Level","4"
"4","23","red","frc8608","frc7809","frc4391","119","16","34","None","Level","51","55","Park","NotLevel","3"
"5","30","red","frc7809","frc7602","frc7818","53","4","13","None","Level","13","35","Docked","Level","0"
"6","34","blue","frc3875","frc7809","frc4967","122","16","34","None","Level","41","63","Park","Level","4"
"7","40","blue","frc3546","frc7809","frc6005","104","7","25","None","Level","27","49","Docked","Level","3"
"8","46","red","frc7809","frc2405","frc9228","57","6","20","None","NotLevel","17","37","None","Level","1"
"9","58","blue","frc7809","frc9215","frc858","91","10","19","None","Level","30","52","Park","Level","3"
"10","62","red","frc7808","frc8126","frc7809","68","6","24","None","Level","17","39","Park","Level","3"
"11","69","blue","frc7810","frc8767","frc7809","39","10","16","None","NotLevel","18","18","Docked","NotLevel","0"
"12","73","blue","frc7809","frc7248","frc244","66","11","25","Docked","NotLevel","14","36","Park","Level","1"
