"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc4189","frc8575","frc3490","72","9","24","Docked","Level","23","43","Docked","Level","3"
"2","5","blue","frc6961","frc4189","frc1293","32","3","3","None","Level","19","29","Docked","Level","2"
"3","10","red","frc4451","frc6366","frc4189","92","12","33","None","Level","27","49","Docked","Level","3"
"4","15","blue","frc4073","frc4823","frc4189","53","6","14","Docked","NotLevel","14","34","Docked","Level","3"
"5","20","blue","frc3489","frc4189","frc6910","78","6","21","Docked","Level","30","52","Docked","Level","3"
"6","23","red","frc5130","frc4189","frc2815","66","9","21","Docked","Level","21","35","Docked","Level","2"
"7","28","red","frc281","frc3091","frc4189","78","6","18","Docked","Level","28","50","Docked","Level","3"
"8","33","red","frc6910","frc4189","frc1319","60","6","9","None","NotLevel","21","51","Docked","Level","3"
"9","37","red","frc342","frc9315","frc4189","62","12","27","Docked","Level","19","25","Docked","NotLevel","2"
"10","42","blue","frc4189","frc343","frc1287","86","12","23","Docked","NotLevel","31","53","Docked","Level","1"
"11","47","blue","frc4189","frc1051","frc9315","62","9","20","Docked","NotLevel","17","37","Docked","Level","1"
"12","51","red","frc4189","frc1102","frc7085","110","19","37","Docked","Level","31","53","Docked","Level","3"
