"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","red","frc6167","frc4823","frc281","32","10","25","None","Level","7","7","None","Level","0"
"2","7","blue","frc9315","frc4823","frc1102","51","6","21","None","Level","18","30","Park","Level","2"
"3","12","red","frc4823","frc1287","frc7085","42","0","3","None","Level","19","29","None","Level","0"
"4","15","blue","frc4073","frc4823","frc4189","53","6","14","None","NotLevel","14","34","None","Level","3"
"5","19","red","frc8575","frc9315","frc4823","25","3","18","None","Level","7","7","Park","Level","0"
"6","25","blue","frc6910","frc3091","frc4823","22","0","3","None","Level","10","14","None","Level","0"
"7","29","blue","frc4823","frc5130","frc6366","55","9","15","None","Level","21","35","None","Level","0"
"8","35","red","frc4823","frc343","frc2815","81","6","21","None","Level","28","50","None","Level","3"
"9","38","red","frc4823","frc3490","frc3489","83","0","18","None","Level","28","50","None","Level","3"
"10","43","blue","frc3490","frc3976","frc4823","53","0","6","None","NotLevel","25","37","Park","Level","0"
"11","46","red","frc1539","frc4533","frc4823","56","4","12","None","NotLevel","19","39","None","Level","1"
"12","50","blue","frc1287","frc4823","frc4451","119","6","24","None","Level","35","55","None","Level","3"
