"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc4173","frc5937","frc2928","90","12","26","Docked","NotLevel","24","54","Docked","Level","1"
"2","9","blue","frc948","frc5941","frc2928","80","3","21","Docked","Level","27","49","Docked","Level","1"
"3","14","red","frc488","frc2928","frc4180","108","12","30","Docked","Level","31","53","Docked","Level","1"
"4","21","red","frc2928","frc1983","frc9023","82","15","30","None","Level","19","37","Docked","NotLevel","1"
"5","25","red","frc2928","frc2903","frc3876","57","6","24","Docked","Level","18","28","Park","NotLevel","0"
"6","31","blue","frc2928","frc492","frc9036","107","12","33","Docked","Level","32","54","Park","Level","3"
"7","34","blue","frc8032","frc1899","frc2928","54","12","15","None","NotLevel","26","34","Docked","NotLevel","0"
"8","38","red","frc4173","frc2928","frc3070","107","9","27","Docked","Level","38","60","Docked","Level","1"
"9","44","red","frc8248","frc2928","frc4512","80","9","30","Docked","Level","26","30","Docked","NotLevel","1"
"10","51","blue","frc2928","frc4450","frc4682","97","18","39","Docked","Level","36","38","Docked","NotLevel","2"
"11","54","blue","frc360","frc8051","frc2928","126","16","37","Docked","Level","42","64","Docked","Level","4"
"12","60","red","frc2097","frc2928","frc4450","98","9","30","Docked","Level","26","48","Docked","Level","2"
