"","team","opr","auto_opr","auto_game_piece_rating","teleop_opr","teleop_game_piece_rating","auto_teleop_rating_ratio","rp_rating"
"15","frc2106",45.7349742695325,11.6385951334593,"1.21922762950072",27.2206902698975,"6.64698717892544","0.254479100936385","0.368128360733935"
"16","frc2202",33.6665003044482,5.93621055106223,"0.961985288803254",21.1635371587656,"4.7789971179579","0.176323956971491","0.758828201784089"
"17","frc2220",43.420369536227,9.89742857688281,"0.689717093429319",22.5581831390573,"6.20053917195037","0.227944365342747","0.335807163675825"
"18","frc2457",38.4697362728563,8.01543145459567,"0.871053481471844",18.2909596157208,"4.09497355138009","0.208356808004719","0.451435044752915"
"19","frc2468",77.8633451939625,23.0752511850207,"2.1949429700217",34.519780807585,"10.8968801486463","0.29635576441699","2.15569852224092"
"20","frc2506",26.3807192213562,9.17201643691934,"0.774109539160619",15.5235028350524,"3.40194491403296","0.347678786160395","0.0834226571323703"
"21","frc254",76.0370267744777,20.0142260863154,"2.42641590483148",35.9740892156095,"11.1750315473353","0.263216842311268","2.16601567713852"
"22","frc2582",51.2270168035075,9.37012534911951,"1.03835130858092",30.3503084920127,"6.24186181727447","0.18291374227511","0.902616426644041"
"23","frc2607",56.2779767903882,11.8999724622822,"1.13578554786911",30.0364231358326,"7.19612088844592","0.211449898183167","2.07116599305294"
"24","frc2687",60.6233207073933,15.3615973559574,"1.47886470799944",30.0317246710932,"8.19107692294276","0.253394191817737","1.57200573526217"
"25","frc27",44.7357005138339,8.55948727647101,"1.02096802377884",30.7889809190575,"6.61801764494949","0.191334598053832","0.598245303075584"
"26","frc2847",43.9770413458274,16.0629408551353,"1.40912467842501",21.4490746992506,"6.29386051840689","0.365257424409687","0.698817934644658"
"27","frc2875",43.3680436373232,8.87539570315986,"1.19635248468081",26.3817216008149,"5.66675698923671","0.204652895514096","0.631101818542044"
"28","frc2905",14.3823597322373,3.57648283653615,"-0.106050572188503",10.9059745355325,"1.45447992972663","0.248671490848589","0.306287800539401"
"29","frc3015",62.5615835435886,12.5152705689139,"2.1708137536247",35.3667183614973,"9.26675843477663","0.20004721524023","0.994875752897348"
"30","frc3061",60.9941228218839,11.3015870429147,"1.41349855200956",30.6521171901577,"7.96458916543569","0.185289770883628","1.3447121166678"
"31","frc3130",42.38157460893,8.55122366419632,"0.984489614410929",21.4880078499419,"6.75708075750048","0.201767483702565","0.840999315732109"
"32","frc3142",51.6477573667286,14.8677841302873,"1.18311047066524",23.8654105896042,"7.65781570919034","0.287868919936204","1.47676704706541"
"33","frc324",48.7953986511804,7.80026648994483,"0.703068733534792",31.6258082585483,"7.4517839216123","0.159856599301626","0.732425506335405"
"34","frc3256",21.6094511428848,5.84267877659264,"0.588177907900142",10.4876548172686,"2.49855911474478","0.270376083962521","-0.546790853066727"
"35","frc33",61.7771171300405,15.7682839568515,"1.61240985538046",32.3021653484289,"9.22769155449209","0.255244736067229","1.34676872905464"
"36","frc3322",50.5465601462344,11.5371018973136,"1.17638708130131",28.0272050053357,"6.7928141948645","0.228247023416352","0.723739770859672"
"37","frc3459",16.3859811888124,7.22628371047931,"0.856846100191526",8.86848820391327,"2.52116978333883","0.441004028212426","-0.139567386701045"
"38","frc3663",59.7823549442507,11.0189323433506,"1.13715991614884",35.1098849654711,"8.28204752769777","0.184317468818788","1.14822194840562"
"39","frc4",36.1458448740602,10.0534312594477,"1.17007141542184",19.5506128269131,"4.97251931710545","0.278135185232935","0.226696910527599"
"40","frc4028",69.4618728525205,18.3482587824859,"2.37434820775264",36.0154395239414,"10.2768980741942","0.264148633329286","1.75195116029129"
"41","frc4362",67.5640017322421,15.7013854533992,"1.5526790725619",34.2414478924479,"9.77240696570477","0.23239276909062","1.46216264088174"
"42","frc4373",43.2129366756234,15.7674355159883,"1.35834598690549",19.4173343478727,"5.43946932619068","0.364877666943724","0.519692962797137"
"43","frc4476",50.4854053572993,14.2003604319139,"1.39821016343508",26.5648911337274,"7.35201777338996","0.281276545794057","0.693259353867556"
"44","frc4598",31.2137132361916,8.09810512698215,"0.631983690792996",19.2573038343806,"3.56391528783285","0.259440620399901","-0.110473142346228"
"45","frc4903",57.6737865149526,15.1009406296549,"0.98084609974225",28.9773462417847,"7.21296998911419","0.261833695031274","1.58729337956579"
"46","frc5045",4.20058536527909,2.99458855539763,"0.334549328467897",2.46066077485774,"1.51503698843853","0.712897916597551","-0.59693193934062"
"47","frc5232",46.2460115641807,5.80254588756566,"0.667332667321225",31.0597533789738,"7.00187826737662","0.125471271820119","0.425696839357666"
"48","frc548",48.7998060531268,9.35141244060259,"0.819625341116909",27.6990870081753,"6.80180951989931","0.191628065702188","0.161016612854629"
"49","frc5635",36.8803264380233,9.88726714898988,"1.03332189010035",16.1134022387721,"4.59663111918272","0.268090554068312","0.167181478675872"
"50","frc5809",22.350080342512,3.18578633300272,"0.539052632468818",16.9290152750651,"3.496531683565","0.142540263130198","-0.217123140185024"
"51","frc5993",19.8131181023385,7.69236962367919,"1.09536779372238",10.6286274387285,"2.49316297521901","0.388246291368509","-0.260136351828683"
"52","frc6002",41.2300211515623,12.5206562835911,"1.43702089762498",22.2842480447178,"6.26438309253306","0.303678143592625","0.487248969376735"
"53","frc6036",81.5953106369971,18.4631849231242,"2.62554157944613",37.5366789359122,"11.7386417920071","0.226277524761976","1.63384499301733"
"54","frc6078",51.7976712766539,12.7309870688767,"1.07889377931503",28.4547267331491,"7.04529398249513","0.245783000569271","1.10148795524686"
"55","frc624",59.3130544641494,15.6704504674289,"1.47241805229972",31.5033504199307,"8.19719218982742","0.264199013336947","1.67644088354494"
"56","frc6328",49.1290977026431,19.3454760668178,"2.35460712181863",20.7273720657443,"8.20414857521222","0.393768193828991","0.284954843997533"
"57","frc687",64.3097002437241,15.5816209489795,"1.38610515749646",30.5217509338305,"7.2134318274589","0.242290368170392","1.75396267074874"
"58","frc70",56.3533143944653,11.9633962178374,"1.28116389296794",33.4559842950083,"7.4613676633649","0.212292681386854","1.65889154709094"
"59","frc7174",55.392614996541,14.6627381439229,"1.45934611702822",30.186293410329,"7.47505104833123","0.264705649748411","1.55813723051017"
"60","frc7211",48.1306937098573,12.9543721505143,"1.05669077632573",24.3658001828445,"6.23479438732846","0.269149915615307","0.179305891114626"
"61","frc7444",38.2993078082474,12.0653342919538,"0.934926039632986",21.053693134371,"4.04611092215395","0.315027476537205","0.529630719130268"
"62","frc7563",44.0958454076634,7.76719941775314,"0.721384635004035",26.8019424225605,"5.23019884832323","0.176143565135124","0.802232418187353"
"63","frc78",59.4400990252073,14.7531137354803,"1.21093623545941",34.5986345619885,"7.03611160800173","0.248201365364883","1.51586806112435"
"64","frc8085",51.8776529854107,8.21501848916195,"0.777492798311936",33.140341933648,"7.56144186244007","0.158353703693423","1.55026675861055"
"65","frc8159",30.600962271001,9.3814309094437,"0.847310350082989",11.3654138640435,"2.81761051433842","0.306573068727777","0.0245556476594349"
"66","frc834",46.3970270757285,14.1967136125087,"1.50008947150763",22.9653880910879,"6.37359002457103","0.305983260292455","0.687390460259404"
"67","frc862",49.899257551335,14.006509729849,"1.75261682404588",25.7218750622539,"6.34418655062853","0.280695754149037","0.791100770615764"
"68","frc8724",55.1537738079712,15.7726261928161,"1.90086380065241",26.3640544653996,"6.91149067781384","0.285975466479078","1.21732255643553"
"69","frc8729",27.8783811465297,10.0412982205291,"0.389454965974806",14.8598206009407,"2.82501786635149","0.360182256198871","0.14876385531826"
"70","frc9038",38.2580586134249,11.1105172337617,"1.0851190458403",20.1083509416156,"4.54502745916908","0.290409854457773","0.311450924550717"
"71","frc9059",18.5517515446423,7.58258918160362,"0.405268157553082",5.68586957529013,"1.46752761889174","0.408726322329034","-0.315205841051895"
"72","frc9067",40.8175804978827,13.7219487836419,"0.943713777514921",20.7151734786372,"6.06926972957151","0.336177417090014","0.468727974694505"
"73","frc9101",41.7803444241235,8.88449783387225,"0.464231606372942",23.4466854733544,"5.49271531017663","0.212647788244236","0.481102474147135"
"74","frc9134",22.801146076036,7.37494989030264,"0.500038285430102",11.4893824835601,"2.65663188526072","0.323446455968005","0.17377383933224"
"75","frc9148",20.8177356531732,5.85741099072757,"0.776165049779714",11.95519734107,"2.73262784797817","0.281366383371995","-0.0133221556111244"
"76","frc9180",22.2296358467298,6.6338135700168,"0.989225767420682",12.5981229549441,"2.48105752222784","0.29842205314365","0.303965963795104"
"77","frc972",64.7174767068187,13.4643275343932,"1.79239245675207",36.7728936194798,"9.88657492726714","0.208047782755637","1.24640461449463"
