"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","13","blue","frc4392","frc3616","frc3284","123","19","37","None","Level","44","66","Park","Level","1"
"2","22","blue","frc3284","frc5727","frc4270","145","18","24","None","NotLevel","61","91","Park","Level","2"
"3","35","red","frc1868","frc4738","frc3284","162","28","42","Docked","NotLevel","58","80","Docked","Level","4"
"4","47","red","frc3284","frc1403","frc5687","146","19","33","Docked","NotLevel","61","83","None","Level","2"
"5","59","red","frc3284","frc3749","frc9015","82","10","28","Docked","Level","24","44","Docked","Level","1"
"6","68","blue","frc4003","frc3284","frc8711","81","18","24","None","Level","24","32","Docked","NotLevel","0"
"7","81","red","frc3284","frc5907","frc8426","124","15","36","None","Level","46","68","Park","Level","1"
"8","97","blue","frc9219","frc3284","frc7890","125","10","31","None","Level","44","64","Park","Level","1"
"9","106","red","frc4010","frc2945","frc3284","153","15","36","None","Level","27","57","Docked","Level","3"
"10","122","blue","frc5414","frc3284","frc7042","137","15","36","None","Level","49","71","None","Level","3"
