"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc3489","frc5901","frc4766","114","10","31","None","Level","46","58","Docked","NotLevel","3"
"2","15","red","frc3990","frc9019","frc3489","102","6","21","None","Level","41","61","Docked","Level","1"
"3","38","red","frc1771","frc6348","frc3489","153","25","43","None","Level","55","85","Docked","Level","4"
"4","51","blue","frc325","frc3489","frc7021","138","18","24","None","NotLevel","59","89","Docked","Level","2"
"5","60","red","frc9153","frc3489","frc4253","74","9","12","None","NotLevel","37","47","Park","NotLevel","0"
"6","69","blue","frc4131","frc8177","frc3489","131","16","37","None","Level","52","74","Docked","Level","3"
"7","88","blue","frc3489","frc8739","frc818","92","9","27","None","Level","41","55","Docked","NotLevel","0"
"8","104","blue","frc6586","frc1100","frc3489","127","16","37","None","Level","38","60","Docked","Level","4"
"9","117","red","frc3489","frc3341","frc6647","84","14","20","None","NotLevel","29","49","Docked","Level","0"
"10","128","red","frc333","frc3489","frc7220","108","16","37","None","Level","38","56","Docked","NotLevel","1"
