"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","9","red","frc8803","frc2052","frc7864","101","12","27","None","Level","42","64","Park","Level","3"
"2","15","blue","frc8803","frc4786","frc3926","62","6","24","None","Level","16","38","Docked","Level","1"
"3","21","blue","frc4624","frc8803","frc4778","60","7","22","None","Level","11","33","Docked","Level","1"
"4","33","blue","frc7677","frc8803","frc6044","41","0","3","None","Level","6","16","None","NotLevel","0"
"5","42","blue","frc8803","frc4531","frc2987","92","6","24","None","Level","31","53","Docked","Level","3"
"6","55","red","frc4703","frc8700","frc8803","41","8","8","None","NotLevel","13","33","Docked","Level","0"
"7","61","blue","frc3928","frc8803","frc6132","85","13","31","None","Level","14","34","Docked","Level","1"
"8","71","blue","frc3212","frc6758","frc8803","51","7","22","None","Level","15","29","Park","NotLevel","0"
"9","81","red","frc3755","frc8803","frc4182","57","4","12","None","NotLevel","18","40","Docked","Level","1"
"10","89","red","frc2512","frc7311","frc8803","32","10","10","None","NotLevel","11","17","Docked","NotLevel","0"
