"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc4069","frc4152","frc6859","106","18","33","None","Level","36","58","Docked","Level","3"
"2","7","red","frc1246","frc5672","frc4152","77","9","12","None","NotLevel","33","55","Docked","Level","2"
"3","13","red","frc1334","frc4152","frc6110","70","10","21","Docked","NotLevel","22","44","Docked","Level","1"
"4","16","blue","frc4152","frc6514","frc2708","100","12","23","None","NotLevel","35","57","Docked","Level","3"
"5","20","blue","frc4152","frc8729","frc3543","74","9","24","None","Level","25","45","Park","Level","3"
"6","26","red","frc1305","frc9127","frc4152","97","18","36","None","Level","24","46","Park","Level","3"
"7","29","red","frc4152","frc5870","frc7757","100","13","31","None","Level","29","59","Park","Level","3"
"8","36","red","frc6864","frc4152","frc865","92","13","31","None","Level","41","51","Park","NotLevel","0"
"9","40","blue","frc4152","frc1374","frc610","126","18","35","None","NotLevel","44","66","Docked","Level","4"
"10","46","blue","frc4069","frc4152","frc6865","106","15","30","None","Level","39","61","Docked","Level","3"
"11","50","blue","frc2706","frc771","frc4152","102","18","36","Docked","Level","37","51","Docked","NotLevel","2"
"12","55","blue","frc8731","frc7476","frc4152","96","12","27","Docked","Level","44","54","Docked","NotLevel","2"
