"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","red","frc1305","frc6987","frc9127","65","4","22","Docked","Level","20","28","Docked","NotLevel","2"
"2","8","red","frc2708","frc1305","frc6865","87","10","21","None","NotLevel","29","51","Docked","Level","3"
"3","13","blue","frc1246","frc6514","frc1305","89","13","31","Docked","Level","21","43","Docked","Level","3"
"4","19","blue","frc1305","frc6864","frc610","108","19","37","Docked","Level","39","51","Park","NotLevel","3"
"5","23","red","frc4069","frc1334","frc1305","108","12","30","None","Level","36","58","Docked","Level","4"
"6","26","red","frc1305","frc9127","frc4152","97","18","36","Docked","Level","24","46","Park","Level","3"
"7","31","blue","frc6110","frc1305","frc3543","84","15","30","Docked","Level","17","39","Docked","Level","1"
"8","34","red","frc1305","frc5870","frc8731","50","14","29","None","Level","14","16","Docked","NotLevel","2"
"9","38","blue","frc5834","frc5672","frc1305","100","13","31","Docked","Level","27","49","Docked","Level","3"
"10","43","blue","frc8729","frc1374","frc1305","85","12","30","None","Level","23","45","Docked","Level","1"
"11","48","blue","frc6859","frc1305","frc6987","63","13","28","Docked","Level","11","25","Docked","NotLevel","0"
"12","52","red","frc2013","frc1305","frc3560","97","15","30","None","Level","30","52","Park","Level","3"
