"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","red","frc3560","frc7476","frc3543","59","9","15","None","Level","22","34","Docked","Level","0"
"2","5","blue","frc7757","frc1374","frc7476","54","6","9","None","Level","20","40","None","Level","0"
"3","10","red","frc5834","frc6514","frc7476","52","12","18","None","Level","20","34","Docked","NotLevel","0"
"4","18","blue","frc6859","frc7476","frc9127","44","6","9","None","Level","16","30","Park","Level","2"
"5","22","blue","frc7476","frc5672","frc5870","74","13","28","None","Level","16","36","Park","Level","1"
"6","28","red","frc7476","frc771","frc4069","69","12","18","None","Level","11","41","None","Level","1"
"7","33","blue","frc7476","frc865","frc1334","101","12","30","None","Level","29","51","Docked","Level","3"
"8","37","red","frc2706","frc6110","frc7476","69","6","9","None","Level","28","50","Docked","Level","0"
"9","41","blue","frc6865","frc7476","frc6987","37","9","15","None","NotLevel","16","22","Docked","NotLevel","0"
"10","44","red","frc7476","frc6864","frc5672","57","13","27","Docked","NotLevel","8","20","None","Level","0"
"11","51","red","frc610","frc2708","frc7476","128","16","37","None","Level","48","56","Docked","NotLevel","3"
"12","55","blue","frc8731","frc7476","frc4152","96","12","27","None","Level","44","54","Park","NotLevel","2"
