"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc4069","frc4152","frc6859","106","18","33","None","Level","36","58","Park","Level","3"
"2","6","red","frc6859","frc5870","frc610","87","9","27","None","Level","28","50","None","Level","3"
"3","14","red","frc2706","frc2013","frc6859","110","15","36","None","Level","39","59","Docked","Level","3"
"4","18","blue","frc6859","frc7476","frc9127","44","6","9","None","Level","16","30","None","Level","2"
"5","21","blue","frc2708","frc3560","frc6859","45","6","21","None","Level","4","24","Park","Level","3"
"6","25","red","frc8731","frc6859","frc3543","43","3","9","None","Level","19","29","None","Level","0"
"7","32","red","frc6864","frc6859","frc1374","49","4","10","None","NotLevel","12","34","None","Level","0"
"8","37","blue","frc2013","frc6859","frc7757","93","12","29","None","NotLevel","34","54","None","Level","3"
"9","40","red","frc865","frc6859","frc8729","76","13","19","None","Level","25","37","Park","NotLevel","0"
"10","43","red","frc6859","frc865","frc2708","86","9","27","None","Level","27","49","None","Level","3"
"11","48","blue","frc6859","frc1305","frc6987","63","13","28","None","Level","11","25","Docked","NotLevel","0"
"12","56","blue","frc6865","frc1246","frc6859","38","6","24","None","Level","9","9","None","NotLevel","0"
