"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc1389","frc9033","frc8622","57","12","12","None","Level","24","30","Park","NotLevel","0"
"2","11","blue","frc8622","frc5587","frc1610","77","6","12","None","Level","37","45","Docked","NotLevel","1"
"3","21","red","frc686","frc116","frc8622","120","15","18","None","Level","42","72","Docked","Level","4"
"4","36","red","frc346","frc977","frc8622","60","12","23","None","NotLevel","21","27","Park","NotLevel","0"
"5","47","red","frc1599","frc8592","frc8622","113","21","27","None","Level","47","61","Docked","NotLevel","1"
"6","56","blue","frc8622","frc3373","frc2106","97","15","30","None","Level","35","57","Park","Level","1"
"7","69","red","frc8622","frc5115","frc2068","64","0","8","None","NotLevel","38","46","Docked","NotLevel","0"
"8","78","red","frc888","frc8622","frc7770","106","15","33","None","Level","26","48","Docked","Level","2"
"9","88","red","frc5338","frc8622","frc6326","111","12","26","None","NotLevel","52","60","Park","NotLevel","1"
"10","95","red","frc8622","frc4472","frc422","137","9","24","None","Level","41","63","Docked","Level","4"
"11","102","blue","frc2028","frc8622","frc2421","129","15","21","None","NotLevel","41","71","Docked","Level","2"
"12","120","blue","frc401","frc8622","frc836","154","10","28","None","Level","69","91","Park","Level","4"
