"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","8","blue","frc3373","frc449","frc1629","144","18","39","Docked","Level","53","75","Docked","Level","3"
"2","20","blue","frc1895","frc2028","frc1629","122","18","39","Docked","Level","41","63","Park","Level","4"
"3","27","red","frc623","frc1629","frc346","145","16","37","None","Level","59","73","Docked","NotLevel","3"
"4","34","red","frc5804","frc4099","frc1629","137","22","39","Docked","NotLevel","53","63","Park","NotLevel","3"
"5","48","blue","frc8726","frc1629","frc6802","133","18","35","None","NotLevel","46","68","Docked","Level","4"
"6","55","red","frc1629","frc122","frc5724","122","18","39","Docked","Level","48","58","Docked","Level","1"
"7","62","blue","frc1629","frc620","frc8592","147","12","33","Docked","Level","57","79","Docked","Level","4"
"8","71","red","frc1629","frc422","frc1731","184","33","54","Docked","Level","63","85","Docked","Level","4"
"9","87","blue","frc7770","frc1629","frc2421","119","12","33","Docked","Level","34","56","Docked","Level","2"
"10","98","red","frc5115","frc1629","frc686","134","18","39","Docked","Level","48","70","Park","Level","2"
"11","106","red","frc1599","frc2377","frc1629","134","18","36","Docked","Level","56","78","Docked","Level","4"
"12","114","red","frc1629","frc1086","frc2537","113","16","34","Docked","Level","44","64","Park","Level","1"
