"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","10","blue","frc977","frc4099","frc623","133","14","32","Docked","Level","46","76","Docked","Level","2"
"2","17","blue","frc422","frc623","frc5724","114","10","28","Docked","Level","44","66","Docked","Level","1"
"3","27","red","frc623","frc1629","frc346","145","16","37","Docked","Level","59","73","Docked","NotLevel","3"
"4","39","red","frc6863","frc8726","frc623","114","16","37","Docked","Level","35","57","Docked","Level","2"
"5","49","blue","frc623","frc1262","frc3373","96","4","22","Docked","Level","46","54","Docked","NotLevel","1"
"6","56","red","frc623","frc3939","frc1599","165","16","37","Docked","Level","66","88","Docked","Level","4"
"7","67","blue","frc1908","frc623","frc384","147","10","28","Docked","Level","65","79","Docked","NotLevel","3"
"8","74","blue","frc686","frc623","frc122","162","16","37","Docked","Level","63","85","Docked","Level","4"
"9","86","blue","frc2028","frc888","frc623","129","16","34","Docked","Level","43","65","Docked","Level","2"
"10","100","red","frc2363","frc623","frc2068","151","10","31","Docked","Level","63","85","Docked","Level","4"
"11","109","blue","frc623","frc3136","frc1111","125","8","29","Docked","Level","44","66","Docked","Level","2"
"12","116","red","frc4541","frc1389","frc623","148","19","36","Docked","NotLevel","60","82","Docked","Level","4"
