"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","blue","frc8374","frc1502","frc5066","75","13","28","None","Level","29","37","Docked","NotLevel","2"
"2","10","red","frc1502","frc5067","frc5050","95","12","33","None","Level","32","52","Docked","Level","3"
"3","15","blue","frc1502","frc3707","frc9210","59","12","18","None","Level","16","36","None","Level","0"
"4","20","blue","frc1502","frc7221","frc3568","70","0","17","Docked","NotLevel","35","43","Docked","NotLevel","0"
"5","25","red","frc107","frc3773","frc1502","109","15","33","None","Level","31","61","None","Level","1"
"6","36","blue","frc1502","frc8832","frc6615","90","12","21","None","Level","37","59","Docked","Level","2"
"7","40","red","frc6089","frc1502","frc904","91","9","27","None","Level","34","54","Docked","Level","3"
"8","44","red","frc6081","frc1502","frc5674","123","19","40","None","Level","41","63","Docked","Level","3"
"9","50","red","frc9211","frc1502","frc5641","69","6","12","None","Level","27","47","Docked","Level","0"
"10","55","blue","frc6556","frc9241","frc1502","58","0","6","None","NotLevel","20","42","Docked","Level","0"
"11","62","blue","frc5708","frc6101","frc1502","76","9","27","None","Level","17","39","None","Level","1"
"12","70","red","frc9209","frc5509","frc1502","54","3","9","None","NotLevel","15","35","Docked","Level","0"
