"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","red","frc4395","frc5641","frc5050","107","9","27","None","Level","35","55","Docked","Level","3"
"2","11","red","frc5641","frc8374","frc9210","58","10","27","Docked","NotLevel","18","26","Docked","NotLevel","2"
"3","17","blue","frc3773","frc6089","frc5641","58","3","14","Docked","NotLevel","17","39","Docked","Level","1"
"4","22","red","frc5641","frc904","frc5066","76","10","31","None","Level","15","35","Docked","Level","1"
"5","26","blue","frc6101","frc5641","frc9241","85","9","26","Docked","NotLevel","22","44","Docked","Level","1"
"6","31","blue","frc5641","frc107","frc7225","116","10","24","None","NotLevel","45","67","Docked","Level","4"
"7","37","red","frc5674","frc5641","frc8895","109","8","29","None","Level","25","55","Docked","Level","3"
"8","43","red","frc5641","frc6556","frc815","77","9","23","Docked","NotLevel","29","39","Docked","Level","0"
"9","50","red","frc9211","frc1502","frc5641","69","6","12","None","Level","27","47","Docked","Level","0"
"10","60","blue","frc7221","frc4405","frc5641","113","9","27","None","Level","44","66","Docked","Level","4"
"11","64","blue","frc1076","frc5641","frc862","97","12","18","None","NotLevel","42","54","Docked","NotLevel","0"
"12","69","blue","frc7598","frc6615","frc5641","63","7","28","Docked","Level","8","30","Docked","Level","1"
