"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","blue","frc6081","frc8424","frc3568","101","18","36","None","Level","31","45","Park","Level","0"
"2","9","red","frc4395","frc9211","frc3568","50","6","9","None","Level","19","31","Docked","Level","0"
"3","15","red","frc3568","frc8895","frc5067","100","16","34","None","Level","42","56","None","Level","2"
"4","20","blue","frc1502","frc7221","frc3568","70","0","17","None","NotLevel","35","43","Docked","NotLevel","0"
"5","27","red","frc8374","frc3568","frc7225","64","10","16","None","Level","21","43","Docked","Level","0"
"6","32","blue","frc6556","frc862","frc3568","112","6","24","None","Level","51","73","Park","Level","3"
"7","42","red","frc3568","frc3707","frc8832","88","15","21","None","NotLevel","42","52","Park","NotLevel","2"
"8","46","red","frc3568","frc9241","frc6615","57","12","21","None","Level","27","31","None","NotLevel","0"
"9","52","blue","frc5509","frc3568","frc6089","65","6","12","None","Level","29","33","Park","NotLevel","0"
"10","56","red","frc5066","frc3568","frc6101","85","12","33","None","Level","36","42","Docked","Level","0"
"11","61","blue","frc7598","frc3568","frc1504","65","12","33","None","Level","19","27","None","NotLevel","1"
"12","67","red","frc3568","frc815","frc904","99","15","33","None","Level","34","56","Docked","Level","3"
