"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","blue","frc7713","frc4391","frc6077","43","0","0","None","Level","15","23","Docked","NotLevel","0"
"2","9","blue","frc7768","frc6077","frc5314","67","12","30","None","Level","26","32","Docked","NotLevel","0"
"3","14","red","frc6558","frc6077","frc6088","43","3","6","None","Level","21","27","Docked","NotLevel","0"
"4","23","blue","frc6077","frc4392","frc5534","75","0","3","None","Level","36","40","Park","NotLevel","2"
"5","30","red","frc9188","frc6345","frc6077","33","0","3","None","Level","19","25","Park","NotLevel","0"
"6","35","red","frc6079","frc6077","frc9249","70","3","17","None","NotLevel","21","43","Docked","Level","3"
"7","40","red","frc6077","frc3175","frc3602","80","9","9","None","NotLevel","31","61","Docked","Level","3"
"8","46","blue","frc6077","frc5486","frc6569","73","7","13","None","Level","30","50","None","Level","2"
"9","52","red","frc7826","frc8382","frc6077","56","9","9","None","Level","22","42","Docked","Level","2"
"10","60","red","frc6077","frc5714","frc7250","52","6","17","None","NotLevel","20","30","Docked","NotLevel","0"
"11","67","blue","frc4835","frc6077","frc4375","77","9","20","None","NotLevel","30","52","Docked","Level","3"
"12","72","blue","frc6637","frc7782","frc6077","84","18","33","None","Level","25","31","Park","NotLevel","2"
