"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","blue","frc9249","frc6345","frc5706","37","0","3","None","Level","14","34","Docked","Level","2"
"2","12","red","frc6345","frc4375","frc7713","50","3","6","None","NotLevel","17","39","None","Level","2"
"3","16","blue","frc573","frc6345","frc4376","38","3","9","None","Level","19","29","Park","Level","0"
"4","21","red","frc5213","frc4988","frc6345","34","3","6","None","NotLevel","12","18","Park","NotLevel","0"
"5","30","red","frc9188","frc6345","frc6077","33","0","3","None","Level","19","25","Park","NotLevel","0"
"6","34","red","frc857","frc7768","frc6345","101","15","33","None","Level","36","58","Park","Level","3"
"7","44","blue","frc6345","frc5714","frc6112","28","0","0","None","NotLevel","15","23","Park","NotLevel","0"
"8","50","blue","frc6345","frc6088","frc4391","71","0","0","None","Level","29","51","Park","Level","2"
"9","56","blue","frc6345","frc6079","frc1596","49","6","12","None","Level","7","37","Docked","Level","1"
"10","61","red","frc4835","frc6345","frc7782","81","9","20","None","NotLevel","29","51","None","Level","3"
"11","68","blue","frc7826","frc7244","frc6345","34","10","25","None","Level","5","9","Park","NotLevel","0"
"12","72","red","frc8382","frc5314","frc6345","60","9","12","None","NotLevel","30","38","Park","NotLevel","0"
