"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","7","red","frc3663","frc2557","frc948","150","18","36","None","Level","65","79","Docked","NotLevel","3"
"2","14","blue","frc8532","frc3663","frc3070","156","18","39","Docked","Level","58","80","Docked","Level","4"
"3","20","red","frc2910","frc3663","frc7461","170","18","39","Docked","Level","69","91","Docked","Level","4"
"4","26","red","frc3663","frc1540","frc1425","162","31","52","Docked","Level","53","75","Docked","Level","4"
"5","35","red","frc492","frc3674","frc3663","139","24","41","None","NotLevel","51","73","Docked","Level","4"
"6","43","blue","frc4911","frc2990","frc3663","144","21","42","None","Level","47","77","Docked","Level","4"
"7","52","red","frc2521","frc1318","frc3663","172","24","45","Docked","Level","65","87","Docked","Level","4"
"8","62","blue","frc3663","frc753","frc3711","135","21","24","None","Level","51","81","Docked","Level","4"
"9","68","blue","frc3663","frc1899","frc955","166","21","38","None","NotLevel","66","88","Docked","Level","4"
"10","79","red","frc1294","frc4125","frc3663","119","15","36","Docked","Level","46","68","Docked","Level","3"
"11","90","blue","frc1983","frc3663","frc2147","132","18","39","None","Level","53","73","Docked","Level","2"
"12","100","blue","frc5920","frc3663","frc4915","144","19","37","None","Level","47","77","Docked","Level","2"
