"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","blue","frc4682","frc492","frc1318","128","18","39","None","Level","57","69","None","NotLevel","3"
"2","14","red","frc7627","frc2930","frc492","146","24","42","None","Level","55","69","Docked","NotLevel","1"
"3","22","blue","frc492","frc2522","frc1778","153","21","38","Docked","NotLevel","58","80","Park","Level","4"
"4","29","red","frc492","frc753","frc4488","108","12","33","Docked","Level","38","60","Docked","Level","1"
"5","35","red","frc492","frc3674","frc3663","139","24","41","Docked","NotLevel","51","73","Park","Level","4"
"6","44","blue","frc4918","frc492","frc2557","128","16","34","None","Level","52","74","Docked","Level","2"
"7","53","blue","frc7461","frc2811","frc492","146","20","41","None","Level","55","75","Docked","Level","2"
"8","61","blue","frc1899","frc492","frc1983","161","18","35","None","NotLevel","62","84","Park","Level","4"
"9","73","red","frc3070","frc4915","frc492","141","16","34","None","Level","52","82","None","Level","2"
"10","78","red","frc492","frc1540","frc4061","121","18","35","Docked","NotLevel","52","66","Docked","NotLevel","1"
"11","86","red","frc3711","frc492","frc3636","166","18","36","None","Level","65","95","Park","Level","2"
"12","93","blue","frc9036","frc1294","frc492","94","14","32","None","Level","38","52","Docked","Level","0"
