"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc2687","frc6526","frc4641","68","4","19","Docked","Level","14","34","Docked","Level","3"
"2","7","blue","frc6171","frc2687","frc3282","39","0","11","Docked","NotLevel","12","18","Docked","NotLevel","0"
"3","11","red","frc1745","frc2687","frc9088","62","0","18","Docked","Level","24","44","Docked","Level","1"
"4","20","red","frc8749","frc2687","frc6901","89","3","21","Docked","Level","28","48","Docked","Level","1"
"5","23","blue","frc2687","frc2689","frc7321","75","6","20","Docked","NotLevel","27","35","None","NotLevel","2"
"6","27","blue","frc8816","frc5212","frc2687","56","0","15","Docked","Level","21","31","Docked","Level","2"
"7","32","red","frc2687","frc7503","frc9156","73","6","24","Docked","Level","17","39","Docked","Level","3"
"8","41","blue","frc9088","frc4192","frc2687","61","3","21","Docked","Level","24","30","Docked","NotLevel","0"
"9","45","blue","frc5682","frc3802","frc2687","84","6","17","Docked","NotLevel","30","52","Docked","Level","3"
"10","49","red","frc5572","frc2687","frc2468","112","4","22","Docked","Level","48","70","Docked","Level","4"
"11","53","red","frc5431","frc1296","frc2687","73","3","21","None","Level","20","42","Docked","Level","1"
"12","61","blue","frc2687","frc6768","frc9034","91","6","21","Docked","Level","28","50","Docked","Level","3"
