"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","red","frc4192","frc3282","frc3802","56","6","14","Docked","NotLevel","25","37","Docked","Level","0"
"2","9","blue","frc3802","frc8816","frc3005","107","7","22","None","Level","40","60","Park","Level","3"
"3","16","blue","frc3802","frc7121","frc7321","43","10","25","Docked","Level","8","18","Docked","NotLevel","0"
"4","20","blue","frc3802","frc2582","frc1296","91","16","34","Docked","Level","25","47","Docked","Level","3"
"5","25","red","frc5572","frc3802","frc6901","71","10","24","None","NotLevel","20","42","Docked","Level","3"
"6","31","red","frc6768","frc2468","frc3802","78","6","21","None","Level","27","47","Docked","Level","2"
"7","35","red","frc3802","frc2689","frc4641","91","16","34","Docked","Level","25","47","Docked","Level","3"
"8","38","blue","frc1745","frc6901","frc3802","96","9","27","Docked","Level","34","54","Docked","Level","3"
"9","45","blue","frc5682","frc3802","frc2687","84","6","17","None","NotLevel","30","52","Docked","Level","3"
"10","51","red","frc9034","frc3802","frc8858","71","12","24","Docked","Level","23","37","Park","NotLevel","2"
"11","54","blue","frc6526","frc7503","frc3802","54","9","24","Docked","Level","13","25","Docked","Level","0"
"12","58","red","frc5431","frc3802","frc8874","84","6","21","Docked","Level","36","58","Docked","Level","1"
