"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc2468","frc6901","frc5682","75","3","17","Docked","NotLevel","28","48","Docked","Level","3"
"2","11","blue","frc2468","frc3282","frc5431","63","3","17","Docked","NotLevel","24","36","Docked","NotLevel","2"
"3","16","red","frc8858","frc8749","frc2468","91","3","6","None","NotLevel","35","55","None","Level","2"
"4","19","blue","frc2468","frc4641","frc4192","113","9","20","Docked","NotLevel","39","61","Docked","Level","3"
"5","24","blue","frc8874","frc2468","frc7503","81","3","18","Docked","Level","28","48","Docked","Level","3"
"6","31","red","frc6768","frc2468","frc3802","78","6","21","Docked","Level","27","47","Docked","Level","2"
"7","36","red","frc5212","frc5417","frc2468","73","0","15","Docked","Level","26","48","Docked","Level","1"
"8","41","red","frc2689","frc2468","frc7121","97","15","33","Docked","Level","32","54","Docked","Level","3"
"9","46","blue","frc9156","frc2468","frc2582","124","6","24","Docked","Level","48","70","Docked","Level","4"
"10","49","red","frc5572","frc2687","frc2468","112","4","22","None","Level","48","70","Docked","Level","4"
"11","54","red","frc2468","frc7321","frc7506","122","6","24","Docked","Level","38","68","None","Level","3"
"12","57","blue","frc9034","frc1745","frc2468","133","9","27","Docked","Level","49","71","Docked","Level","4"
